image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
467658231.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/467658231.jpg,"[' Man sitting on a rock with a water bottle while wearing teal clothing .', ' A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field .', ' a man sitting on a rock overlooking a field .', ' A man in a red shirt sitting on a plastic stool in a shaded sandy area .', ' A black man sitting next to a tree in a rural area .']","[0.3435593545436859, 0.33684492111206055, 0.31515446305274963, 0.3144141137599945, 0.3054598271846771]","['467658231.jpg', '467658231.jpg', '467658231.jpg', '307301755.jpg', '307301755.jpg']",1,1,1,A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field.,A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field.,A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field.,A man in a teal outfit sitting on a rock with a half eaten apple overlooking a field.
4556002396.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4556002396.jpg,"[' An important older man gives a speech to reporters .', ' old man giving autographs away .', ' A man stands close to a crowd of people holding a card .', ' A circle of men in black are holding feathered hats and standing behind a red sign .', ' A gray-haired man wearing all black is standing on the corner of a busy street .']","[0.27001693844795227, 0.2598452866077423, 0.25267767906188965, 0.25261664390563965, 0.25024235248565674]","['2434440948.jpg', '4556002396.jpg', '4301986594.jpg', '4544230674.jpg', '4841972083.jpg']",0,1,1,A gray-haired man wearing all black is standing on the corner of a busy street.,A gray-haired man wearing all black is standing on the corner of a busy street.,A man giving a speech to reporters.,A man giving a speech to reporters.
3225058391.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3225058391.jpg,"[' a skier is being filmed by a man with video camera on a jib .', ' A man in orange lifts a bicycle over his head in front of a crowd .', ' A man in orange is holding up a bicycle near a crowd .', ' The cyclist in the orange jersey turned a corner .', ' Ski boot gets pulled out of the ski .']","[0.3110019564628601, 0.30749619007110596, 0.29055747389793396, 0.28657597303390503, 0.2843804359436035]","['3354330935.jpg', '3225058391.jpg', '3225058391.jpg', '2998024845.jpg', '455856615.jpg']",0,1,1,A man in orange is holding up a bicycle near a crowd.,A man in orange is holding up a bicycle near a crowd.,A man in an orange jacket is holding a bicycle over his head.,A man in an orange jacket is holding a bicycle over his head.
4717966711.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4717966711.jpg,"[' This young Asian woman munches on some meat on a stick .', ' An asian woman is eating some sort of meat on a stick .', ' Several Asians eat food outdoors .', ' An Asian woman enjoys a nice treat', ' A woman bites into a chicken skewer .']","[0.36924490332603455, 0.3634145259857178, 0.355019748210907, 0.3445979058742523, 0.3359304964542389]","['4717966711.jpg', '4717966711.jpg', '10459869.jpg', '1434151732.jpg', '4717966711.jpg']",1,1,1,An asian woman is eating some sort of meat on a stick.,An asian woman is eating some sort of meat on a stick.,A woman eating a piece of meat on a stick.,A woman eating a piece of meat on a stick.
6887014469.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6887014469.jpg,"[' A smiling woman and four young children , posing for a picture .', ' A woman with five kids all around her with a smile on her face .', ' A woman with 5 small children .', ' A mother with her four children .', ' Two ladies in jeans stood in front of three young children with fair hair .']","[0.3531129062175751, 0.34932205080986023, 0.3472380042076111, 0.345918208360672, 0.34311139583587646]","['6887014469.jpg', '229944849.jpg', '6887014469.jpg', '2773474615.jpg', '2079499010.jpg']",1,1,1,A woman with five kids all around her with a smile on her face.,A woman with five kids all around her with a smile on her face.,A woman with five kids all around her with a smile on her face.,A woman with five kids all around her with a smile on her face.
4074803780.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4074803780.jpg,"[' A man in a bight yellow shirt carries his wears to market in a large basket on his head .', ' A woman with a woven yellow scarf on her head carries a bag of food .', ' An Indian girl carries a basket of goods on her head .', ' A man is carrying bananas on his head .', ' A young african child in a dirty yellow shirt carrying a bag on his head .']","[0.41262322664260864, 0.37213367223739624, 0.35892754793167114, 0.3561556041240692, 0.35300469398498535]","['4074803780.jpg', '4438304823.jpg', '225157506.jpg', '4637704411.jpg', '3027421269.jpg']",1,1,1,A man in a bight yellow shirt carries his wears to market in a large basket on his head.,A man in a bight yellow shirt carries his wears to market in a large basket on his head.,A man in a yellow shirt carries a basket of food on his head.,A man in a yellow shirt carries a basket of food on his head.
3444982197.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3444982197.jpg,"[' Two men staring into space .', ' Two men sit together and one looks at the other while he makes a funny face .', ' One guy wearing pink and another guy wearing black are sitting and talking , one of them is drinking something .', ' A young man wearing a pink and white striped shirt is sitting next to a young man wearing a brown shirt .', ' Two men are in intent conversation while a third looks on in what appears to be a bar .']","[0.3299550712108612, 0.32552555203437805, 0.32455018162727356, 0.3229486644268036, 0.3226737082004547]","['450138714.jpg', '3444982197.jpg', '3045509198.jpg', '2191779063.jpg', '207952798.jpg']",0,1,1,Two men are in intent conversation while a third looks on in what appears to be a bar.,Two men are in intent conversation while a third looks on in what appears to be a bar.,"Two men sitting next to each other, one of them making a funny face.","Two men sitting next to each other, one of them making a funny face."
1806580620.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1806580620.jpg,"[' A blond woman wearing sunglasses and dice earrings smiles .', ' The gal wearing the black sunglasses and blue jean jacket is smiling .', ' A blond lady with sunglasses smiles .', ' A woman with pulled up blond-hair and sunglasses on is standing near a black and white tent .', ' A mature woman in sunglasses and a jean jacket .']","[0.37449702620506287, 0.35711702704429626, 0.33494701981544495, 0.3283367455005646, 0.32440751791000366]","['1806580620.jpg', '1806580620.jpg', '1806580620.jpg', '4220038431.jpg', '2728813605.jpg']",1,1,1,A blond woman wearing sunglasses and dice earrings smiles.,A blond woman wearing sunglasses and dice earrings smiles.,A woman wearing sunglasses and a blue jacket smiles.,A woman wearing sunglasses and a blue jacket smiles.
1105137588.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1105137588.jpg,"[' Asians are sitting at a table and eating beside a green and white wall .', ' Asian men and women sitting on blue plastic stools eating .', ' The people are eating by a teal colored wall .', ' three asian men conversing while sitting against a wall .', ' Three young men are resting on a bench near a food stand while other visitors or shoppers are passing close by .']","[0.40452635288238525, 0.3682708442211151, 0.36316385865211487, 0.3615460693836212, 0.36068105697631836]","['1105137588.jpg', '5169120032.jpg', '1105137588.jpg', '5222736851.jpg', '227181630.jpg']",1,1,1,Three people are sitting at a table eating beside a green and white wall.,Three people are sitting at a table eating beside a green and white wall.,Three people are sitting at a table eating.,Three people are sitting at a table eating.
2656110989.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2656110989.jpg,"[' A man sitting in a backyard with wood and a pallet .', ' A man is sitting at a picnic table while looking at a construction project .', ' A man dressed in a black shirt and jean pants is cutting wood on a table to use for his half finished wooden fence around his yard .', ' A man with a blue shirt , mustache and glasses is working with lumber on a deck .', ' A man in a green vest is cutting boards from a wood stump .']","[0.3545428514480591, 0.3502326011657715, 0.3311256468296051, 0.3238799273967743, 0.3219681680202484]","['2656110989.jpg', '2656110989.jpg', '2656941282.jpg', '9268793.jpg', '5535626115.jpg']",1,1,1,A man in a blue shirt and jean pants is sitting at a picnic table while looking at a construction project,A man in a blue shirt and jean pants is sitting at a picnic table while looking at a construction project,A man in a blue shirt is sitting at a picnic table while looking at a construction project.,A man in a blue shirt is sitting at a picnic table while looking at a construction project.
7576330234.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/7576330234.jpg,"[' The man in a black suit and helmet , with green spots here and there , rides a skateboard around a racetrack .', ' Skateboard racer competing in a race .', ' A boy with a helmet skateboards across the street .', ' The helmeted boy is doing a stunt on a skateboard .', ' A little boy wearing a helmet trying to rollerblade .']","[0.3615042269229889, 0.35978132486343384, 0.3482134938240051, 0.3464692234992981, 0.34109610319137573]","['7576330234.jpg', '7576330234.jpg', '2322334640.jpg', '2207244634.jpg', '3864134621.jpg']",1,1,1,A skateboarder in a black suit and helmet with green spots rides a skateboard around a rac,A skateboarder in a black suit and helmet with green spots rides a skateboard around a rac,A man wearing a helmet and a black suit rides a skateboard.,A man wearing a helmet and a black suit rides a skateboard.
4942012087.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4942012087.jpg,"[' A bicyclists drive by a building covered in graffiti .', ' A gritty urban street scene shows a wall of buildings decorated with posters , street art , and graffiti , including a man in black beckoning to the viewer with the words "" more fire "" hovering next to him .', ' A storefront with poor artist rendition of street art .', ' A brown building with graffiti on it .', ' Homeless people are by a building with graffiti painted on it .']","[0.3452984690666199, 0.3213192820549011, 0.31795552372932434, 0.31432482600212097, 0.3125631511211395]","['4758362871.jpg', '4942571466.jpg', '2400461120.jpg', '2838612066.jpg', '4457029240.jpg']",0,0,0,A bicyclists drive by a building covered in graffiti.,A bicyclists drive by a building covered in graffiti.,A man in a blue shirt walks past a building with graffiti on it.,A man in a blue shirt walks past a building with graffiti on it.
2609133063.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2609133063.jpg,"["" A little girl tying a little boy 's shoe in the street ."", ' A little girl , standing by the side of the road , is watching a little boy as he sits in the street .', ' A young girl in a dress kneels at the shoes of a younger boy in a brown shirt .', ' One girl is standing on the street , and the other is crouching looking at something on the ground .', ' A child is standing on the street and looking at some kid .']","[0.3943469822406769, 0.3736041486263275, 0.37211257219314575, 0.36787140369415283, 0.3646167516708374]","['793558.jpg', '3966311887.jpg', '793558.jpg', '1941613807.jpg', '2577872862.jpg']",0,0,0,A little girl in a black dress is standing by a green railing while a young boy in a brown shirt is sitting,A little girl in a black dress is standing by a green railing while a young boy in a brown shirt is sitting,A woman in a black dress is sitting on a bench with a little boy in front of her.,A woman in a black dress is sitting on a bench with a little boy in front of her.
