image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000227478.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000227478.jpg,"['A black and white photo of a couple sitting on two park benches.', 'Two people are sitting on chairs talking on at a corner.', 'two people sitting on a bench near trees', 'A couple of guys that were eating and are now on their cell phones.', 'Two young boys sitting on a bench texting on their cell phones.']","[0.3567807376384735, 0.33460912108421326, 0.3323991000652313, 0.32858800888061523, 0.3272479772567749]","['000000089697.jpg', '000000008211.jpg', '000000227478.jpg', '000000345356.jpg', '000000073533.jpg']",0,1,1,Two people are sitting on a bench near trees.,Two people are sitting on a bench near trees.,Two people sitting on chairs talking on at a corner.,Two people sitting on chairs talking on at a corner.
000000429109.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000429109.jpg,"['a bus and some cars parked outside a station', 'The buses are parked next to the pole.', 'Several buses on a street near a covered bus stop.', 'Double-Decker buses line up at a bus stop.', 'some red and black buses are parked and a building']","[0.33592724800109863, 0.33451327681541443, 0.33154505491256714, 0.3281710743904114, 0.32524046301841736]","['000000243867.jpg', '000000336658.jpg', '000000429109.jpg', '000000334371.jpg', '000000452321.jpg']",0,1,1,Several buses on a street near a covered bus stop.,Several buses on a street near a covered bus stop.,A bus and some cars parked outside a station.,A bus and some cars parked outside a station.
000000016958.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000016958.jpg,"['A living room with an old fireplace and desk.', 'View of two desks with chairs next to a fireplace in an old style living room.', 'A room with furniture and a fire place.', 'A sitting room with old furniture roped off to the public. ', 'A room with a fireplace and a wooden table.']","[0.3376654088497162, 0.33612582087516785, 0.32989782094955444, 0.32868126034736633, 0.3232758939266205]","['000000016958.jpg', '000000016958.jpg', '000000031248.jpg', '000000546964.jpg', '000000016958.jpg']",1,1,1,A living room with an old fireplace and desk.,A living room with an old fireplace and desk.,A living room with an old fireplace and desk.,A living room with an old fireplace and desk.
000000479912.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000479912.jpg,"['View from gate of jet connected to jet way for passengers to board or deplane', 'The airplane is on the ground, but getting ready for takeoff.', 'some planes on an air port run way', 'A JAL jetliner on the tarmac at an airport.', 'An airplane pulled up to a gate on the tarmac.']","[0.3277953267097473, 0.31604939699172974, 0.31253185868263245, 0.31060683727264404, 0.31055498123168945]","['000000348881.jpg', '000000490413.jpg', '000000099054.jpg', '000000013348.jpg', '000000477441.jpg']",0,0,0,An airplane is parked on the tarmac at an airport.,An airplane is parked on the tarmac at an airport.,A large airplane is parked on the tarmac at an airport.,A large airplane is parked on the tarmac at an airport.
000000575357.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000575357.jpg,"['A dog chasing a coaster frisbee in a field near a wire fence.', 'A dog runs after a frisbee by a fence.', 'A brown curly haired dog chasing after a red frisbee', 'A brown dog leaping to catch a flying disc.', 'A dog leaping to catch a red frisbee.']","[0.37258318066596985, 0.34121307730674744, 0.3141156733036041, 0.3134974241256714, 0.306535005569458]","['000000575357.jpg', '000000575357.jpg', '000000575357.jpg', '000000225670.jpg', '000000017029.jpg']",1,1,1,A brown dog leaping to catch a red frisbee.,A brown dog leaping to catch a red frisbee.,A dog leaping to catch a red frisbee.,A dog leaping to catch a red frisbee.
000000357567.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000357567.jpg,"['a bathroom with a toilet and a blue striped shower curtain.', 'A shower curtain sits open in an empty and clean bathroom. ', 'The shower curtain is centered in the middle of the tub.', 'A small bathroom with the shower curtains open.', 'A view of a bathroom with the shower curtain open.']","[0.3535690903663635, 0.32919827103614807, 0.3248421251773834, 0.32138773798942566, 0.3169538080692291]","['000000357567.jpg', '000000006213.jpg', '000000311081.jpg', '000000311081.jpg', '000000547816.jpg']",1,1,1,A small bathroom with the shower curtains open.,A small bathroom with the shower curtains open.,A bathroom with a toilet and a blue striped shower curtain.,A bathroom with a toilet and a blue striped shower curtain.
000000275791.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000275791.jpg,"['A blue and yellow train is traveling down the tracks near some water and boats.', 'A purple train with a yellow front is under neath an over path.', 'There is a water shuttle going down a canal.', 'A large trains travels past a river that contains several different boats', 'Yellow and blue train moving along its tracks near a river.']","[0.3226093351840973, 0.3155820369720459, 0.3064681887626648, 0.3054911196231842, 0.2941349744796753]","['000000275791.jpg', '000000539143.jpg', '000000378139.jpg', '000000275791.jpg', '000000275791.jpg']",1,1,1,A blue and yellow train is traveling down the tracks near some water and boats.,A blue and yellow train is traveling down the tracks near some water and boats.,A train is traveling down the tracks near some water and boats.,A train is traveling down the tracks near some water and boats.
000000452784.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000452784.jpg,"['A person washing their hands near a bowl of broccoli.', 'A view of a piece of broccoli with a person holding it.', 'The cook is rinsing a draining the greens at her kitchen sink.', 'A person holding a piece of broccoli with an insect on it. ', 'Two fingers holding a  small piece of broccoli ']","[0.37408629059791565, 0.33289170265197754, 0.3316879868507385, 0.3307490050792694, 0.3236226737499237]","['000000452784.jpg', '000000019221.jpg', '000000452784.jpg', '000000019221.jpg', '000000019221.jpg']",1,1,1,A person washing their hands near a bowl of broccoli.,A person washing their hands near a bowl of broccoli.,A person washing their hands near a bowl of broccoli.,A person washing their hands near a bowl of broccoli.
000000386912.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000386912.jpg,"['A woman sitting at a desk in her work station', 'a woman is sitting in front of a desk', 'A woman sitting in a room near some computers.', 'this woman is at a desk using a computer', 'a woman at her desk sits intently and happy']","[0.3438194990158081, 0.31083548069000244, 0.29739758372306824, 0.2971399128437042, 0.2927262485027313]","['000000386912.jpg', '000000386912.jpg', '000000435208.jpg', '000000325838.jpg', '000000386912.jpg']",1,1,1,A woman sitting at a desk in front of a computer.,A woman sitting at a desk in front of a computer.,A woman sitting at a desk in her work station.,A woman sitting at a desk in her work station.
000000084431.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000084431.jpg,"['A ham pizza with grated parmesan is on a plate in front of a TV.', 'A piece of pizza sitting on a plate while a t.v. is on. ', 'a single slice of pizza with ham slices on it  on a plate', 'One of the slices of pizza on the dish is turned upside down. ', 'a slice of pizza sitting on top of a table.']","[0.3746974468231201, 0.36147475242614746, 0.35939785838127136, 0.34564486145973206, 0.33705252408981323]","['000000084431.jpg', '000000084431.jpg', '000000084431.jpg', '000000565597.jpg', '000000206027.jpg']",1,1,1,A slice of pizza with ham and cheese on it sits on a plate in front of a television.,A slice of pizza with ham and cheese on it sits on a plate in front of a television.,A slice of pizza with ham slices on it is on a plate in front of a TV.,A slice of pizza with ham slices on it is on a plate in front of a TV.
000000192607.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000192607.jpg,"['A man standing next to a truck near a forest hillside.', 'A man standing next to a muddy pick up truck.', 'A man and his truck on a trail in a forest.', 'A muddied man standing next to a muddied truck.', 'A man on a beech vehicle making his way thru the sand.']","[0.34194687008857727, 0.3320246636867523, 0.30662959814071655, 0.3001016080379486, 0.27005821466445923]","['000000192607.jpg', '000000192607.jpg', '000000192607.jpg', '000000192607.jpg', '000000441586.jpg']",1,1,1,A man standing next to a muddy pick up truck.,A man standing next to a muddy pick up truck.,A man standing next to a muddied pick up truck.,A man standing next to a muddied pick up truck.
000000326128.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000326128.jpg,"['man on his knees with his snow board still attached, hands on hips', 'A man sitting down with a snowboard strapped on', 'A person sitting on the side of a mountain with a snow board.', 'A snow boarder sits in the snow looking at the camera. ', 'Skier in full snow gear posing for a picture.']","[0.3315627872943878, 0.324966162443161, 0.3202257454395294, 0.31748783588409424, 0.31701329350471497]","['000000094944.jpg', '000000193429.jpg', '000000074860.jpg', '000000193429.jpg', '000000470952.jpg']",0,0,0,A man in full snow gear poses for a picture on a snowy mountain.,A man in full snow gear poses for a picture on a snowy mountain.,A man wearing a blue jacket and white pants is standing on a snowboard.,A man wearing a blue jacket and white pants is standing on a snowboard.
000000052413.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000052413.jpg,"['A child holding a pink toy cell phone with ""Princess Aurora"" inside it.', 'A person holding up a toy cell phone.', 'A photo of someone holding a fake pink cell phone.', 'there is a adult that is holding a pink princess phone', 'Someone is holding a pick cellular flip phone. ']","[0.42574119567871094, 0.3603423833847046, 0.35944482684135437, 0.3526298701763153, 0.3419869840145111]","['000000052413.jpg', '000000052413.jpg', '000000052413.jpg', '000000052413.jpg', '000000052413.jpg']",1,1,1,A person is holding a pink toy cell phone with a picture of a princess on it.,A person is holding a pink toy cell phone with a picture of a princess on it.,A person holding up a toy cell phone.,A person holding up a toy cell phone.
000000450399.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000450399.jpg,"['The people are selecting their donuts at the counter.', 'Women serving baked goods under a canopy ', 'Krispy Kreme donuts fill up a long table.', 'Several people are working behind the counter of a bakery.', 'Amish men and women making homemade doughnuts at a flea market.']","[0.35585474967956543, 0.34967368841171265, 0.33242422342300415, 0.33043256402015686, 0.32830503582954407]","['000000529122.jpg', '000000300276.jpg', '000000349152.jpg', '000000450399.jpg', '000000450399.jpg']",0,1,1,Several people are working behind the counter of a bakery.,Several people are working behind the counter of a bakery.,A group of people are standing in line to get donuts.,A group of people are standing in line to get donuts.
000000277051.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000277051.jpg,"['Little birds on the back of chairs at an outdoor restaurant ', 'Two sparrows sit n a table with a red tablecloth at an outdoor cafe. ', 'two little sparrows standing on a table by a knife', 'This is two birds pecking at the remnants of a burger at an outdoor restaurant.', 'two gray white and brown birds a knife and a red table']","[0.3647948205471039, 0.3607003390789032, 0.35044851899147034, 0.3444921374320984, 0.3394208550453186]","['000000065288.jpg', '000000277051.jpg', '000000277051.jpg', '000000210032.jpg', '000000277051.jpg']",0,1,1,Two sparrows sit on a table with a red tablecloth at an outdoor cafe.,Two sparrows sit on a table with a red tablecloth at an outdoor cafe.,Two birds are sitting on a table with a red tablecloth.,Two birds are sitting on a table with a red tablecloth.
