image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_rag,answer_rag
52226520.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/52226520.jpg,"[' Two men , one with a blue shirt , are attempting to fix a bicycle which is upside down on a sidewalk .', ' A curly-haired man in a blue t-shirt is fixing his red bicycle , which is upside down on the sidewalk , with a friend wearing a black watch .', ' A bicycle repairman shows two men what was wrong with their bike .', ' Three men working on a bicycle on a cobblestone street .', ' One person repairing a bicycle while two others look on .', ' Two men wearing shorts are working on a blue bike .', ' Bike riders fixing a broken down bicycle .', ' Two men fix a red bike on a street corner .', ' Two men repairing a red bike .', ' 4 people trying to fix a bike on a park']","[0.3858718276023865, 0.38176822662353516, 0.3805370032787323, 0.37662655115127563, 0.37537235021591187, 0.37250179052352905, 0.37004077434539795, 0.3673440217971802, 0.3672298192977905, 0.3656468987464905]","['2842122575.jpg', '2842122575.jpg', '7067778185.jpg', '52226520.jpg', '7067778185.jpg', '52226520.jpg', '5583280537.jpg', '288908971.jpg', '4697417481.jpg', '2600229816.jpg']",0,1,1,"Two men, one with a blue shirt, are attempting to fix a bicycle which is upside down on a","Two men, one with a blue shirt, are attempting to fix a bicycle which is upside down on a"
8038838476.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/8038838476.jpg,"[' A cyclist in a blue jersey is being cheered by a crowd laced with French flags as he pedals away from other riders .', ' A bicyclist is cheered on by spectators as he takes the lead in a race .', ' A male Tour De France biker racing alone .', ' A cyclist is hanging in midair between two rows of spectators .', ' A man raises his arms in victory of crossing the finish line on his bike .', ' A bicycle racer slides down the hill toward a flag while spectators watch along the tree lined route .', ' A man just made it over the finish line .', ' A man riding a bicycle during a race with crowds cheering him on', ' A woman from France is riding a track bicycle .', ' A male bicyclist throws his arms up in victory as he crosses the finish line on a paved roadway .']","[0.3112858533859253, 0.30654197931289673, 0.3046446144580841, 0.30412033200263977, 0.3039320409297943, 0.2960923910140991, 0.29548412561416626, 0.2912083864212036, 0.2894010841846466, 0.2891569137573242]","['8038838476.jpg', '8038838476.jpg', '7474041156.jpg', '7786624414.jpg', '7914606438.jpg', '5075763701.jpg', '2924306387.jpg', '8038838476.jpg', '363691936.jpg', '4731681353.jpg']",1,1,1,A male Tour De France biker racing alone.,A male Tour De France biker racing alone.
7001949951.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/7001949951.jpg,"[' A woman paints a brown vase with white flowers .', ' A woman draws a floral design on a clay pot .', ' A woman paints a design on a vase .', ' An artist works diligently at painting a piece of ornate pottery .', ' A tan woman in an orange vest works with clay .', ' A woman in a flower shirt is working on a piece of pottery .', ' Woman in coral shirt looking at pottery pieces .', ' A young adult woman in a white shirt is working on a clay vase with white flowers on it .', ' An artist creating a pottery while wearing an apron .', ' This lady seems to be engraving something on te pottery .']","[0.3919222950935364, 0.36604079604148865, 0.3554677963256836, 0.3487530052661896, 0.33587542176246643, 0.3348284959793091, 0.33327749371528625, 0.3324081003665924, 0.33111581206321716, 0.33110660314559937]","['7001949951.jpg', '7001949951.jpg', '4988974320.jpg', '4988974320.jpg', '1449163823.jpg', '4195751574.jpg', '2737873732.jpg', '7001949951.jpg', '6232601127.jpg', '6077671447.jpg']",1,1,1,A woman in a yellow shirt is painting a brown vase with white flowers.,A woman in a yellow shirt is painting a brown vase with white flowers.
2908391223.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2908391223.jpg,"[' A newly married couple laughs during their reception .', ' A couple sitting at a reception table , the man is laughing as he motions back and the woman is laughing motioning forward .', ' A bride and groom enjoy the reception .', ' Bride and Groom about to toast .', ' A newlywed couple laughing and talking amongst themselves .', ' The happy , newlywed couple takes a moment to laugh and celebrate before cutting their wedding cake .', ' A man and woman smile after being wed .', ' A bride and her groom smiling .', ' A groom laughing as his new bride holds her hand up to her face .', ' A man and a woman are smiling nervously at each other as they are being married .']","[0.3377789258956909, 0.3341563642024994, 0.32736799120903015, 0.3225497603416443, 0.3187689781188965, 0.3126572072505951, 0.31224581599235535, 0.30908364057540894, 0.3080703914165497, 0.30760231614112854]","['2908391223.jpg', '2908391223.jpg', '49320620.jpg', '49320620.jpg', '3544654074.jpg', '3774622914.jpg', '192786590.jpg', '48909501.jpg', '2667108760.jpg', '3504662140.jpg']",1,1,1,A newly married couple laughs during their reception.,A newly married couple laughs during their reception.
3057497487.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3057497487.jpg,"[' The plane is hanging from the ceiling in the museum .', ' These are modern pirates performing maintenance on their sailboat .', ' There are a lot of bikes parked under the curved roof tonight .', ' In a science museum looking through a telescope .', ' It is nighttime and 3 men that are trapeze artists performing simultaneously , one upside down on a motorcycle , one hanging from a bar underneath the first one and one at the bottom hanging upside down by his knees .', ' A performance artist suspended upside down from red ribbons .', ' The journey is temporarily delayed by mechanical malfunctions .', ' A large plane in the process of being assembled .', ' A red metal sculpture is surrounded by a large number of people .', ' There is a group of many adults around a fake pirate ship dressed up as pirates .']","[0.3288360834121704, 0.2899204194545746, 0.2838594913482666, 0.28011354804039, 0.2791995108127594, 0.2773492634296417, 0.27281811833381653, 0.27074018120765686, 0.2697502374649048, 0.2696346342563629]","['3057497487.jpg', '5391728144.jpg', '102268204.jpg', '5009467003.jpg', '4887197825.jpg', '7835294722.jpg', '122202217.jpg', '5205100758.jpg', '4844721608.jpg', '4830258067.jpg']",1,1,1,The plane is hanging from the ceiling in the museum.,The plane is hanging from the ceiling in the museum.
4929731785.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4929731785.jpg,"[' A woman in a black tank top walks down the street .', ' A young women with brown hair walking down a city street in the rain .', ' A young woman in a black tank top screaming as she walks down the street', ' A woman walking down the street in the rain .', ' A woman walking in rain , with a black shirt on .', ' Woman with dark hair exiting a cab in an asian country on a busy street at nighttime .', ' A young girl is on a street near two orange cones wearing gold bracelets and a gold necklace along with a black and gold bra type top and her hair is up .', ' A woman is walking down the street in the rain .', ' A young woman with blue jeans and a black tank top is walking down the sidewalk screaming and clutching her chest .', ' A woman exits a yellow cab in the city .']","[0.3272393047809601, 0.32092633843421936, 0.3160044252872467, 0.315133273601532, 0.31390583515167236, 0.3127085268497467, 0.3109672963619232, 0.3099908232688904, 0.30952179431915283, 0.30859091877937317]","['3539447637.jpg', '4929731785.jpg', '2383814994.jpg', '4929731785.jpg', '4929731785.jpg', '300670334.jpg', '4865556239.jpg', '4929731785.jpg', '2383814994.jpg', '300670334.jpg']",0,1,1,A woman with dark hair is walking down a busy city street in the rain.,A woman with dark hair is walking down a busy city street in the rain.
4538960982.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4538960982.jpg,"[' Young man in camo pants carries a large metal box walks along the sidewalk .', ' A man wearing a green jumpsuit pushing a wagon is waiting to cross the street .', ' This man is walking past the building .', ' A man in khaki walking down a sidewalk .', ' A man in uniform is walking by a car .', ' A man pushing a carrier picks his nose as he walks down the street .', ' A man in New York City walking down the sidewalk .', ' A man wearing all black walking down the sidewalk looking at his I-Pod .', ' black man pushing the heavy load .', ' One man wearing green is pushing a cart over a curb .']","[0.3414125144481659, 0.32413190603256226, 0.3232879042625427, 0.3198300004005432, 0.3192846179008484, 0.3181804418563843, 0.31323397159576416, 0.31009089946746826, 0.30894163250923157, 0.3088166415691376]","['429270993.jpg', '2496523295.jpg', '4505846203.jpg', '1457162537.jpg', '4161829222.jpg', '5657884044.jpg', '4824836686.jpg', '4479587916.jpg', '3972588012.jpg', '4096056992.jpg']",0,0,0,A man in camo pants carries a large metal box and walks along the sidewalk.,A man in camo pants carries a large metal box and walks along the sidewalk.
6867197342.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6867197342.jpg,"[' A tall , slightly overweight guy with brownish hair is plucking a bass instrument .', ' A young man is playing the electric cello in front of a woman .', ' A bassist and a guitarist are performing at a concert .', ' A female singer in a short dress holds a microphone in one of her two outstretched hands while a man plays an electric bass guitar in front of an amplifier .', ' A bald man is playing the bass on a dark stage .', ' A man singing with his eyes closed and holding a microphone , with a woman behind him playing an electric bass guitar .', ' Two musicians are on a stage , one plays the bass guitar .', ' Two intently faced women , one on a bass , and the other one performing the vocal act , stand in front of a dimly lit backdrop and perform their musical act .', ' There is a girl playing a double bass instrument around other musicians .', ' A band on stage playing a cello and guitars while singing into microphones .']","[0.3460342586040497, 0.34093767404556274, 0.33991700410842896, 0.33914443850517273, 0.3381219804286957, 0.33729538321495056, 0.33231717348098755, 0.3302282989025116, 0.32898807525634766, 0.32745620608329773]","['7286653258.jpg', '2679381280.jpg', '2351694146.jpg', '7920482014.jpg', '6867197342.jpg', '3903603264.jpg', '3542425197.jpg', '4553404656.jpg', '3021024000.jpg', '3560965055.jpg']",0,1,1,A man is playing a bass guitar on a stage.,A man is playing a bass guitar on a stage.
6082254728.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6082254728.jpg,"[' Four ballerinas dancing on stage .', ' Three ballerinas perform an arabesque on stage , while another participant looks on .', ' Four ballerinas dancing on the stage .', ' Four to five ballerinas do a dance ensemble on stage for the masses .', ' The four beautiful ballerinas are on stage .', ' ballerinas dancing on a stage', ' Ballet dancers performing on a stage .', ' The ballet dancers perform on stage .', ' Three male and female pairs of dancers are on the stage at the ballet , with other ballerinas in the background .', ' Ballerinas performing a dance routine wearing various colored dresses holding hands with there right legs held up .']","[0.34013062715530396, 0.33299294114112854, 0.33294227719306946, 0.33007341623306274, 0.32568663358688354, 0.32544204592704773, 0.32507234811782837, 0.32261642813682556, 0.32161474227905273, 0.3204348385334015]","['4580085971.jpg', '3538315292.jpg', '5762196405.jpg', '5350952226.jpg', '5762196405.jpg', '6082254728.jpg', '3247807215.jpg', '5489135871.jpg', '3247807215.jpg', '6082254728.jpg']",0,0,1,Four ballerinas dancing on stage.,Four ballerinas dancing on stage.
2906759254.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2906759254.jpg,"[' Artist on street corner selling his artwork .', ' A man paints on an easel as people walk by .', ' 2 men in a busy city painting pictures with a canvas and easel .', ' Street vendor painting pictures .', ' A man draws a picture of a downtown landscape .', ' A man is painting a city scene on a canvas in the street .', ' Man dressed in coat , scarf , and hat painting a picture of a building on an easel in the streets .', ' A man working on his art in a public setting .', ' A man painting a city scene .', ' An artist wearing a red jacket and blue jeans painting on the street while wearing headphones .']","[0.36332258582115173, 0.35640645027160645, 0.35428446531295776, 0.35379159450531006, 0.35355305671691895, 0.3528755307197571, 0.3504660427570343, 0.35029467940330505, 0.34732651710510254, 0.34573879837989807]","['3888575744.jpg', '2761119252.jpg', '2594547389.jpg', '4912320463.jpg', '2906759254.jpg', '4463883091.jpg', '126238618.jpg', '2531074685.jpg', '3475640242.jpg', '2906759254.jpg']",0,1,1,An artist wearing a red jacket and blue jeans painting on the street while wearing headphones.,An artist wearing a red jacket and blue jeans painting on the street while wearing headphones.
