image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
000000018575.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000018575.jpg,"['A place setting, including a burger, fries, a glass and condiments..', 'Two plates, one with a sandwich and fries, the other with just a sandwich and a pickle.', 'A meal of sandwiches, potatoes, and Red Stripe beer.', 'Two plates that have different types of food on it near a bottle.', 'Side by side view of two oval plates, one with fork, with chicken salad sandwiches and rosy new potatoes, by an open and an unopened bottle of lager, a pepper mill, paper towel roll, basket behind.']","[0.3082549273967743, 0.29766637086868286, 0.2946653664112091, 0.2937808334827423, 0.29141876101493835]","['000000018575.jpg', '000000018575.jpg', '000000527784.jpg', '000000470121.jpg', '000000527784.jpg']",1,"A meal of sandwiches, potatoes, and Red Stripe beer.","A meal of sandwiches, potatoes, and Red Stripe beer.","['Two plates containing a hamburger and chips, and one drink are sitting on a small table.', 'A place setting, including a burger, fries, a glass and condiments..', 'A plate that has a sandwich, some chips, and a salad on it.', 'A sandwich, french fries, bowl of ketchup, onion slice, lettuce slice, tomato slice, and knife sit on the white plate.', 'A white plate with a sandwich and sides on it']","[0.32574892044067383, 0.32109272480010986, 0.31949731707572937, 0.3166225850582123, 0.3105422854423523]","['000000120777.jpg', '000000018575.jpg', '000000167572.jpg', '000000009914.jpg', '000000304984.jpg']",1,A white plate with a sandwich and sides on it.,A white plate with a sandwich and sides on it.
000000474170.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000474170.jpg,"['Three elephants in a grassy area with trees around.', 'The elephants are walking through the trees in the shade.', 'The elephants think they are hiding behind those trees, but I can still see them.', 'A couple of elephants peeking through a couple of trees.', 'a couple of elephants make their way through the trees']","[0.34729042649269104, 0.3383621871471405, 0.3323197662830353, 0.32447782158851624, 0.32306909561157227]","['000000126216.jpg', '000000126216.jpg', '000000126216.jpg', '000000201025.jpg', '000000201025.jpg']",0,Three elephants are walking through a grassy area with trees around them.,Three elephants are walking through a grassy area with trees around them.,"['An elephant in a grassy field with trees', 'An elephant in a grassy area with trees around.', 'an elephant in a field near many bushes ', 'The elephants think they are hiding behind those trees, but I can still see them.', 'An elephant walking alone in a grassy area.']","[0.348873496055603, 0.3472747802734375, 0.33860713243484497, 0.33804866671562195, 0.3334227502346039]","['000000475779.jpg', '000000157213.jpg', '000000157213.jpg', '000000126216.jpg', '000000155571.jpg']",0,An elephant in a grassy area with trees around.,An elephant in a grassy area with trees around.
000000079034.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000079034.jpg,"['A blue fire hydrant sitting in the middle of a park.', 'a blue fire hydrant standing close to a tree ', 'Blue fire hydrant in park near tall tree.', 'A fire hydrant sits in the middle of the park', 'Broken fire hydrant has ice hanging out of it.']","[0.39334049820899963, 0.38695892691612244, 0.3795895576477051, 0.36331331729888916, 0.35008788108825684]","['000000079034.jpg', '000000079034.jpg', '000000079034.jpg', '000000079034.jpg', '000000390301.jpg']",1,A blue fire hydrant sits in the middle of a park near a tree.,A blue fire hydrant sits in the middle of a park near a tree.,"['Blue fire hydrant in park near tall tree.', 'A blue fire hydrant sitting in the middle of a park.', 'a blue fire hydrant standing close to a tree ', 'A fire hydrant sits in the middle of the park', 'A diminutive fire hydrant rising though a suburban sidewalk.']","[0.41694018244743347, 0.4092434048652649, 0.40724268555641174, 0.3718419373035431, 0.36570656299591064]","['000000079034.jpg', '000000079034.jpg', '000000079034.jpg', '000000079034.jpg', '000000038048.jpg']",1,A blue fire hydrant sits in the middle of a park near a tree.,A blue fire hydrant sits in the middle of a park near a tree.
000000336658.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000336658.jpg,"['a photo of a bus terminal taken from a distance', 'A public bus parked in a bus station at night.', 'Photograph of an outdoor place with a bus.', 'Buses parked on a road outside a large bus station. ', 'A bus parks behind a cone in a large building. ']","[0.3209483325481415, 0.3112759590148926, 0.2758888602256775, 0.271084189414978, 0.26458680629730225]","['000000015517.jpg', '000000443498.jpg', '000000460967.jpg', '000000015517.jpg', '000000443498.jpg']",0,A public bus parked in a bus station at night.,A public bus parked in a bus station at night.,"['a photo of a bus terminal taken from a distance', 'Night picture of a car parked and some parking lights in the distance.', 'The back row of buildings of residences at night.', 'A public bus parked in a bus station at night.', 'A busy bus station with ramp going downstairs.']","[0.30212587118148804, 0.2945585250854492, 0.29232436418533325, 0.28427672386169434, 0.2826665937900543]","['000000015517.jpg', '000000167122.jpg', '000000442993.jpg', '000000443498.jpg', '000000350122.jpg']",0,A public bus parked in a bus station at night.,A public bus parked in a bus station at night.
000000459396.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000459396.jpg,"['A brown cow and two black cows eating grass in a field. ', 'Brown and black cows are eating grass by a fence.', 'Three cows two black and one brown grazing in a green field.', 'A cow is grazing while two cows in the background look on. ', 'Three cows laying in a field behind a barb wired fence.']","[0.32407402992248535, 0.31284239888191223, 0.30823788046836853, 0.30745115876197815, 0.30582544207572937]","['000000235857.jpg', '000000459396.jpg', '000000235857.jpg', '000000459396.jpg', '000000041635.jpg']",1,Two black cows and a brown cow are grazing in a green field.,Two black cows and a brown cow are grazing in a green field.,"['A brown and black cow is next to a fence.', 'A brown cow and two black cows eating grass in a field. ', 'Brown and black cows are eating grass by a fence.', 'One cow standing and one laying down within a fence.', 'A cow is grazing while two cows in the background look on. ']","[0.35062339901924133, 0.34184327721595764, 0.3407168984413147, 0.3355427384376526, 0.3328098952770233]","['000000124636.jpg', '000000235857.jpg', '000000459396.jpg', '000000124636.jpg', '000000459396.jpg']",1,Brown and black cows are eating grass by a fence.,Brown and black cows are eating grass by a fence.
000000050326.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000050326.jpg,"['A man standing on the beach watching some sea bird feed.', 'A man waves to people in the distance on a beach.', 'A man kneels on the beach preparing a kite.', 'A man on a beach trying to launch a kite. ', 'A man that is holding a kite standing in the sand.']","[0.32330259680747986, 0.30047598481178284, 0.30031096935272217, 0.29876279830932617, 0.2981990575790405]","['000000182441.jpg', '000000527215.jpg', '000000093261.jpg', '000000050326.jpg', '000000576654.jpg']",1,A man on a beach trying to launch a kite.,A man on a beach trying to launch a kite.,"['A man standing on the beach watching some sea bird feed.', 'a man stands on a beach next to some water ', 'A man waves to people in the distance on a beach.', 'A man kneels on the beach preparing a kite.', 'Elderly man sitting on a bench facing the beach. ']","[0.35087528824806213, 0.3208314776420593, 0.3195336163043976, 0.31773191690444946, 0.31700149178504944]","['000000182441.jpg', '000000050326.jpg', '000000527215.jpg', '000000093261.jpg', '000000098716.jpg']",1,A man stands on a beach next to some water.,A man stands on a beach next to some water.
000000199310.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000199310.jpg,"['a man standing in the grass holding a tennis rackett', 'Guy in shorts holding tennis racket takes aim.', 'a man on a field with a tennis racket in his hand', 'A man holding a tennis racket in a field', 'A long-haired man standing outside holding a racquet with both hands.']","[0.3311520218849182, 0.33070021867752075, 0.327788770198822, 0.32703009247779846, 0.3266870975494385]","['000000199310.jpg', '000000151629.jpg', '000000273760.jpg', '000000342128.jpg', '000000199310.jpg']",1,A long-haired man standing outside holding a racquet with both hands.,A long-haired man standing outside holding a racquet with both hands.,"['A man swinging a tennis racket in a t-shirt', 'a man swinging his tennis racket to he can hit a ball', 'a man with a tennis racket gets ready to swing his racket ', 'A woman holds a racket in front of a net.', 'A man swinging a tennis racquet towards a tennis ball.']","[0.3475100100040436, 0.3451862037181854, 0.3443327844142914, 0.33518433570861816, 0.33039313554763794]","['000000379332.jpg', '000000143572.jpg', '000000343218.jpg', '000000327617.jpg', '000000412286.jpg']",0,A man swinging a tennis racket in a t-shirt.,A man swinging a tennis racket in a t-shirt.
000000006763.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000006763.jpg,"['A man and a woman posing together for a picture', 'A woman holding a man by the arm, with a tie.', 'A happy man and woman pose for a picture.', 'A man and woman posing for a photo with pizza on the table they are sitting at.', 'A couple that is posing for a picture.']","[0.2703554332256317, 0.26289209723472595, 0.2607377767562866, 0.2571660280227661, 0.25603705644607544]","['000000058705.jpg', '000000166768.jpg', '000000006763.jpg', '000000286553.jpg', '000000146358.jpg']",1,A man and a woman are posing for a picture together.,A man and a woman are posing for a picture together.,"['A man and a woman posing together for a picture', 'two people standing side by side smiling and one wearing a tie', 'A happy man and woman pose for a picture.', 'A couple that is posing for a picture.', 'a guy and a girl posing for a picture']","[0.31395724415779114, 0.30001556873321533, 0.29906752705574036, 0.28941068053245544, 0.2877025604248047]","['000000058705.jpg', '000000287527.jpg', '000000006763.jpg', '000000146358.jpg', '000000287527.jpg']",1,A man and a woman posing together for a picture.,A man and a woman posing together for a picture.
000000371552.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000371552.jpg,"['a young boy on a soccer field standing in front of a ball.', 'a boy with a green shirt and a black pair of shorts playing soccer', 'A boy standing by a soccer ball on a field.', 'a young boy is playing soccer on a field ', ""Soigo'd is soccer player number 8 preparing to kick a soccer ball.""]","[0.33347779512405396, 0.3239491581916809, 0.31454676389694214, 0.29925984144210815, 0.2899385392665863]","['000000371552.jpg', '000000371552.jpg', '000000371552.jpg', '000000135604.jpg', '000000365095.jpg']",1,A boy with a green shirt and a black pair of shorts playing soccer,A boy with a green shirt and a black pair of shorts playing soccer,"['a boy with a green shirt and a black pair of shorts playing soccer', 'a young boy on a soccer field standing in front of a ball.', 'A boy standing by a soccer ball on a field.', 'a young boy is playing soccer on a field ', 'A soccer playing getting ready to kick a ball during a game.']","[0.35579755902290344, 0.35578441619873047, 0.34426289796829224, 0.32527491450309753, 0.3247087299823761]","['000000371552.jpg', '000000371552.jpg', '000000371552.jpg', '000000135604.jpg', '000000479953.jpg']",1,A boy standing by a soccer ball on a field.,A boy standing by a soccer ball on a field.
000000263860.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000263860.jpg,"['Two elephants in a field rubbing their trunks on each other.', 'Two elephants touching each other with their trunks and tusks.', 'Two elephants playing with each other and interlocking their tusks.', 'Two elephants cross tusks in confrontation in a field', 'Two elephants wrapping their trunks together in a field.']","[0.3260709345340729, 0.3227211534976959, 0.3224124014377594, 0.319965660572052, 0.3173929750919342]","['000000263860.jpg', '000000359135.jpg', '000000359135.jpg', '000000108864.jpg', '000000108864.jpg']",1,Two elephants in a field rubbing their trunks on each other.,Two elephants in a field rubbing their trunks on each other.,"['Two elephants cross tusks in confrontation in a field', 'Two elephants in a field rubbing their trunks on each other.', 'Two elephants standing in a field going nose to nose.', 'Two African elephants greeting each other with their trunks.', 'Two elephants playing with each other and interlocking their tusks.']","[0.3503058850765228, 0.34365445375442505, 0.34136906266212463, 0.3400043249130249, 0.3394525349140167]","['000000108864.jpg', '000000263860.jpg', '000000263860.jpg', '000000263860.jpg', '000000359135.jpg']",1,Two elephants in a field going nose to nose.,Two elephants in a field going nose to nose.
